window_id,source_id,strategy_authority,strategy_fear,imp_public,imp_financial,strategy_info_extraction_sem,sensitive_info_request_sem,auth_info_request_sem,strategy_diversity_sem,action_diversity_sem,ix_identityclaim_authority_sem,ix_info_sensitive_sem,signal_family_count_delta_sem,y_phishing,split,window_count_in_case,sample_weight_case_equal
vp_36385_case_003__w0023,vp_36385_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36385_case_004__w0000,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0001,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0002,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0003,vp_36385_case_004,1,0,0,0,0,0,0,1,0,0,0,1.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0004,vp_36385_case_004,1,0,0,0,0,0,0,1,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0005,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0006,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0007,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0008,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0009,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0010,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0011,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0012,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0013,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0014,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0015,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_004__w0016,vp_36385_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36385_case_005__w0000,vp_36385_case_005,1,1,0,0,0,0,0,2,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0001,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0002,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0003,vp_36385_case_005,1,1,0,0,0,0,0,2,0,0,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0004,vp_36385_case_005,1,1,0,1,0,0,0,2,0,1,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0005,vp_36385_case_005,1,1,0,1,0,0,0,2,0,1,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0006,vp_36385_case_005,1,1,0,0,0,0,0,2,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0007,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0008,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0009,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0010,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0011,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0012,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0013,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0014,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0015,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0016,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0017,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0018,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0019,vp_36385_case_005,0,0,0,1,0,0,0,0,0,0,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0020,vp_36385_case_005,0,0,0,1,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0021,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0022,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0023,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0024,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0025,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0026,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0027,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0028,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0029,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0030,vp_36385_case_005,1,0,0,0,0,0,0,1,0,0,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0031,vp_36385_case_005,1,0,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0032,vp_36385_case_005,1,0,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0033,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0034,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0035,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0036,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0037,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0038,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0039,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0040,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0041,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0042,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0043,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0044,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0045,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0046,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0047,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0048,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0049,vp_36385_case_005,0,0,0,1,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0050,vp_36385_case_005,0,0,0,1,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0051,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0052,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0053,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0054,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0055,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0056,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0057,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0058,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0059,vp_36385_case_005,0,0,0,1,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0060,vp_36385_case_005,0,0,0,1,0,0,0,0,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0061,vp_36385_case_005,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0062,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0063,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36385_case_005__w0064,vp_36385_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,65,0.015384615384615385
vp_36388_case_001__w0000,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0001,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0002,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0003,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0004,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0005,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0006,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0007,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0008,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0009,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0010,vp_36388_case_001,1,1,0,0,0,0,0,2,0,0,0,2.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0011,vp_36388_case_001,1,1,0,0,0,0,0,2,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0012,vp_36388_case_001,1,0,0,0,0,0,0,1,0,0,0,-1.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0013,vp_36388_case_001,1,0,0,0,0,0,0,1,0,0,0,0.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0014,vp_36388_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0015,vp_36388_case_001,1,1,1,0,0,0,0,2,0,1,0,3.0,1,validation,17,0.058823529411764705
vp_36388_case_001__w0016,vp_36388_case_001,1,1,1,0,0,0,0,2,0,1,0,0.0,1,validation,17,0.058823529411764705
vp_36389_case_005__w0000,vp_36389_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,2,0.5
vp_36389_case_005__w0001,vp_36389_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,2,0.5
vp_36390_case_002__w0000,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0001,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0002,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0003,vp_36390_case_002,1,0,0,0,0,0,0,1,0,0,0,1.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0004,vp_36390_case_002,1,1,1,0,0,0,0,2,0,1,0,2.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0005,vp_36390_case_002,0,1,0,0,0,0,0,1,0,0,0,-2.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0006,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0007,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0008,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0009,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0010,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0011,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0012,vp_36390_case_002,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0013,vp_36390_case_002,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36390_case_002__w0014,vp_36390_case_002,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,15,0.06666666666666667
vp_36390_case_003__w0000,vp_36390_case_003,1,0,0,0,0,0,0,1,0,0,0,0.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0001,vp_36390_case_003,1,0,0,0,0,0,0,1,0,0,0,0.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0002,vp_36390_case_003,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0003,vp_36390_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0004,vp_36390_case_003,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0005,vp_36390_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0006,vp_36390_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0007,vp_36390_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,9,0.1111111111111111
vp_36390_case_003__w0008,vp_36390_case_003,1,1,0,0,0,0,0,2,0,0,0,1.0,1,train,9,0.1111111111111111
vp_36390_case_005__w0000,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0001,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0002,vp_36390_case_005,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0003,vp_36390_case_005,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0004,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0005,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0006,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0007,vp_36390_case_005,1,0,0,0,0,0,0,2,0,0,0,2.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0008,vp_36390_case_005,1,0,0,0,0,0,0,2,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0009,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,-2.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0010,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0011,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0012,vp_36390_case_005,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36390_case_005__w0013,vp_36390_case_005,1,0,0,0,0,0,0,1,0,0,0,1.0,1,train,14,0.07142857142857142
vp_36390_case_006__w0000,vp_36390_case_006,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,1,1.0
vp_36390_case_007__w0000,vp_36390_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,4,0.25
vp_36390_case_007__w0001,vp_36390_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,4,0.25
vp_36390_case_007__w0002,vp_36390_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,4,0.25
vp_36390_case_007__w0003,vp_36390_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,4,0.25
vp_36391_case_001__w0000,vp_36391_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,3,0.3333333333333333
vp_36391_case_001__w0001,vp_36391_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,3,0.3333333333333333
vp_36391_case_001__w0002,vp_36391_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,3,0.3333333333333333
vp_36392_case_001__w0000,vp_36392_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0001,vp_36392_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0002,vp_36392_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0003,vp_36392_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0004,vp_36392_case_001,0,1,0,0,0,0,0,1,0,0,0,1.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0005,vp_36392_case_001,1,1,0,0,0,0,0,3,0,0,0,2.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0006,vp_36392_case_001,1,0,0,0,0,0,0,2,0,0,0,-1.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0007,vp_36392_case_001,1,0,0,0,0,0,0,2,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0008,vp_36392_case_001,1,0,0,0,0,0,0,2,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0009,vp_36392_case_001,1,0,0,0,0,0,0,1,0,0,0,-1.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0010,vp_36392_case_001,1,1,0,0,0,0,0,2,0,0,0,1.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0011,vp_36392_case_001,0,1,0,0,0,0,0,1,0,0,0,-1.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0012,vp_36392_case_001,1,1,1,0,0,0,0,2,0,1,0,2.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0013,vp_36392_case_001,1,1,1,0,0,0,0,2,0,1,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0014,vp_36392_case_001,0,0,0,0,0,0,0,0,0,0,0,-3.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0015,vp_36392_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0016,vp_36392_case_001,1,0,0,0,0,0,0,1,0,0,0,1.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0017,vp_36392_case_001,1,0,0,0,0,0,0,1,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36392_case_001__w0018,vp_36392_case_001,1,0,0,0,0,0,0,1,0,0,0,0.0,1,test,19,0.05263157894736842
vp_36393_case_001__w0000,vp_36393_case_001,1,1,1,0,0,0,0,2,0,1,0,0.0,1,train,10,0.1
vp_36393_case_001__w0001,vp_36393_case_001,1,1,1,0,0,0,0,2,0,1,0,0.0,1,train,10,0.1
vp_36393_case_001__w0002,vp_36393_case_001,0,0,0,0,0,0,0,0,0,0,0,-3.0,1,train,10,0.1
vp_36393_case_001__w0003,vp_36393_case_001,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,10,0.1
vp_36393_case_001__w0004,vp_36393_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,10,0.1
vp_36393_case_001__w0005,vp_36393_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,10,0.1
vp_36393_case_001__w0006,vp_36393_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36393_case_001__w0007,vp_36393_case_001,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,10,0.1
vp_36393_case_001__w0008,vp_36393_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,10,0.1
vp_36393_case_001__w0009,vp_36393_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,10,0.1
vp_36393_case_002__w0000,vp_36393_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36393_case_002__w0001,vp_36393_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36393_case_002__w0002,vp_36393_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36393_case_002__w0003,vp_36393_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36393_case_002__w0004,vp_36393_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36394_case_001__w0000,vp_36394_case_001,1,1,1,0,0,0,0,2,0,1,0,0.0,1,train,5,0.2
vp_36394_case_001__w0001,vp_36394_case_001,0,1,0,0,0,0,0,1,0,0,0,-2.0,1,train,5,0.2
vp_36394_case_001__w0002,vp_36394_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,5,0.2
vp_36394_case_001__w0003,vp_36394_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36394_case_001__w0004,vp_36394_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36394_case_002__w0000,vp_36394_case_002,1,0,0,0,0,0,0,1,0,0,0,0.0,1,train,8,0.125
vp_36394_case_002__w0001,vp_36394_case_002,1,0,0,0,0,0,0,1,0,0,0,0.0,1,train,8,0.125
vp_36394_case_002__w0002,vp_36394_case_002,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,8,0.125
vp_36394_case_002__w0003,vp_36394_case_002,0,1,0,0,0,0,0,2,0,0,0,1.0,1,train,8,0.125
vp_36394_case_002__w0004,vp_36394_case_002,0,1,0,0,0,0,0,1,0,0,0,-1.0,1,train,8,0.125
vp_36394_case_002__w0005,vp_36394_case_002,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,8,0.125
vp_36394_case_002__w0006,vp_36394_case_002,1,1,1,0,0,0,0,2,0,1,0,2.0,1,train,8,0.125
vp_36394_case_002__w0007,vp_36394_case_002,1,1,1,0,0,0,0,2,0,1,0,0.0,1,train,8,0.125
vp_36394_case_003__w0000,vp_36394_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0001,vp_36394_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0002,vp_36394_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0003,vp_36394_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0004,vp_36394_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0005,vp_36394_case_003,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0006,vp_36394_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0007,vp_36394_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0008,vp_36394_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0009,vp_36394_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0010,vp_36394_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36394_case_003__w0011,vp_36394_case_003,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36395_case_001__w0000,vp_36395_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,18,0.05555555555555555
vp_36395_case_001__w0001,vp_36395_case_001,0,1,0,0,0,0,0,1,0,0,0,1.0,1,train,18,0.05555555555555555
vp_36395_case_001__w0002,vp_36395_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,18,0.05555555555555555
vp_36395_case_001__w0003,vp_36395_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,18,0.05555555555555555
vp_36395_case_001__w0004,vp_36395_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,18,0.05555555555555555
vp_36395_case_001__w0005,vp_36395_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,18,0.05555555555555555
vp_36395_case_001__w0006,vp_36395_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,18,0.05555555555555555
